label,phase,raceline,score,tracker_score,fastest_score,promotable,promotable_deficit,promotable_reason,passed,failed,failed_non_speed,scenario_count,scenario_failures,recovery_failures,main_failed,lap_time_est,completed_laps,progress_m,avg_progress_mps,max_steer_change,steer_reversals,max_lat_err,avg_lat_err,max_hdg_err,avg_hdg_err,max_vx,avg_vx,avg_vel_err,max_vel_err,avg_solve_us,max_solve_us,wall_collisions,time_above_5ms,avg_iters,solver_optimal_rate,solver_max_iter_rate,avg_lap_time,status,return_code,scenario_race_status,scenario_race_lap_time_est,scenario_race_avg_progress_mps,scenario_race_avg_lat_err,scenario_race_avg_vx,scenario_race_wall_collisions,scenario_race_failed_non_speed,scenario_race_speed_check_pass,scenario_avoid_single_status,scenario_avoid_single_lap_time_est,scenario_avoid_single_avg_progress_mps,scenario_avoid_single_avg_lat_err,scenario_avoid_single_avg_vx,scenario_avoid_single_wall_collisions,scenario_avoid_single_failed_non_speed,scenario_avoid_single_speed_check_pass,scenario_avoid_double_status,scenario_avoid_double_lap_time_est,scenario_avoid_double_avg_progress_mps,scenario_avoid_double_avg_lat_err,scenario_avoid_double_avg_vx,scenario_avoid_double_wall_collisions,scenario_avoid_double_failed_non_speed,scenario_avoid_double_speed_check_pass,Q_LAT,Q_HDG,Q_VEL,Q_LAT_VEL,Q_YAW,R_STEER,R_ACCEL,W_JERK,W_ACCEL_RATE,RHO,RHO_U,TOL,MAX_ITER,HORIZON,PRED_DT
L=13000+H=4200+V=45+N=25+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.05,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.0009,0.0,0.1661,0.0,1.0961,1.09605,0.0582,0.057,0.13,0.0,4.49935,4.4994,1724.4,59151.4,0,0.0,2.725,0.99621225,0.0037877500000000003,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,13000,4200,45,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,25,0.04
L=13000+H=4200+V=45+N=31+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.05,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.0009,0.0,0.1661,0.0,1.0961,1.09605,0.0582,0.057,0.13,0.0,4.49935,4.4994,1710.975,63272.2,0,0.0,2.725,0.99621225,0.0037877500000000003,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,13000,4200,45,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,31,0.04
L=13000+H=4200+V=42+N=30+dt=0.05,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049063,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.025325,0.000375,0.1774,0.0,1.0961,1.0944,0.0773,0.06295,0.37,0.000325,4.4990000000000006,4.4994,2977.7999999999997,51550.9,0,0.0,4.825,0.974279,0.025721,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0002,1.0942,0.0003,0,1,0,EXIT_FAIL,999.0,0.0003,1.0943,0.0003,0,1,0,EXIT_FAIL,999.0,0.0008,1.0949,0.0004,0,1,0,13000,4200,42,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,30,0.05
L=13000+H=4200+V=48+N=10+dt=0.034,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.05,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.0005499999999999999,0.0,0.1268,0.0,1.0961,1.096,0.0593,0.057275,0.1,0.0,4.49935,4.4994,1801.8249999999998,56663.3,0,0.0,2.85,0.9946915000000001,0.0053085,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0958,0.0,0,1,0,13000,4200,48,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,10,0.034
L=13000+H=4200+V=48+N=12+dt=0.032,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,1.1,status_not_ok|scenario_failure|race_not_ok|race_progress_low,14,4,1,3,1,0,1,504.16375,12,67.69392500000001,1.128225,0.1966,9.0,1.0961,0.611275,0.5637,0.07352500000000001,4.51,1.095075,2.8575749999999998,4.4994,1717.95,36630.5,0,0.0,2.7249999999999996,0.9889915,0.011008500000000001,9.3275,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,OK,9.2117,2.2818,0.1148,2.2408,0,0,0,OK,9.4433,2.2311,0.1381,2.1395,0,0,0,13000,4200,48,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,12,0.032
L=13000+H=4200+V=48+N=14+dt=0.036,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.04945,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.0085,0.0001,0.1125,0.0,1.0961,1.0958,0.0703,0.05785,0.37,0.0001,4.499225,4.4994,1914.9750000000001,53599.4,0,0.0,3.075,0.995071,0.004929,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0002,1.0956,0.0002,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0959,0.0,0,1,0,13000,4200,48,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,14,0.036
L=13000+H=4200+V=48+N=25+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049975,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.0017,0.0,0.1886,0.0,1.0961,1.0959500000000002,0.061,0.0575,0.17,5e-05,4.49935,4.4994,1816.875,44459.1,0,0.0,2.95,0.99520425,0.0047957500000000005,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0958,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,13000,4200,48,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,25,0.04
L=13000+H=4200+V=48+N=31+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049975,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.0017,0.0,0.1886,0.0,1.0961,1.0959500000000002,0.061,0.0575,0.17,5e-05,4.49935,4.4994,1814.2,47236.0,0,0.0,2.95,0.99520425,0.0047957500000000005,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0958,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,13000,4200,48,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,31,0.04
L=13000+H=4200+V=48+N=19+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049975,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.0017,0.0,0.1886,0.0,1.0961,1.0959500000000002,0.061,0.0575,0.17,5e-05,4.49935,4.4994,1917.65,44090.1,0,0.0,2.95,0.99520425,0.0047957500000000005,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0958,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,13000,4200,48,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,19,0.04
L=13000+H=4200+V=50+N=10+dt=0.034,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049987,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.00105,0.0,0.1347,0.0,1.0961,1.09595,0.0608,0.05740000000000001,0.11,2.5e-05,4.49935,4.4994,1813.2,43289.2,0,0.0,2.9,0.9951915,0.0048085,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0959,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0957,0.0,0,1,0,13000,4200,50,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,10,0.034
L=13000+H=4200+V=45+N=30+dt=0.05,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049575,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.009975,0.00015,0.1737,0.0,1.0961,1.0947,0.0721,0.062200000000000005,0.26,0.00015,4.499175,4.4994,3067.575,37244.5,0,0.0,5.05,0.9695875,0.030412500000000002,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0946,0.0001,0,1,0,EXIT_FAIL,999.0,0.0003,1.0947,0.0003,0,1,0,EXIT_FAIL,999.0,0.0001,1.0949,0.0001,0,1,0,13000,4200,45,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,30,0.05
L=13000+H=4200+V=50+N=14+dt=0.036,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.05,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.000175,0.0,0.1213,0.0,1.0961,1.096,0.0585,0.057300000000000004,0.08,0.0,4.4993,4.4994,1791.675,36273.9,0,0.0,2.9,0.99436675,0.00563325,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0959,0.0,0,1,0,13000,4200,50,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,14,0.036
L=13000+H=4200+V=50+N=19+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.05,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.0,0.0,0.1669,0.0,1.0961,1.0961,0.057,0.056900000000000006,0.0,0.0,4.4994,4.4994,1821.125,52988.1,0,0.0,2.95,0.9956,0.004399999999999999,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,13000,4200,50,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,19,0.04
L=13000+H=4200+V=50+N=25+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.05,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.0,0.0,0.1669,0.0,1.0961,1.0961,0.057,0.056900000000000006,0.0,0.0,4.4994,4.4994,1839.375,33224.5,0,0.0,2.95,0.9956,0.004399999999999999,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,13000,4200,50,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,25,0.04
L=13000+H=4200+V=50+N=12+dt=0.032,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,1.1,status_not_ok|scenario_failure|race_not_ok|race_progress_low,14,4,1,3,1,0,1,503.965825,12,70.336325,1.172275,0.1966,10.25,1.0961,0.5957250000000001,0.5656,0.07189999999999999,4.52,1.137375,2.8079,4.4994,2092.925,57361.6,0,0.0,3.375,0.98841275,0.01158725,8.931650000000001,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,OK,8.9633,2.3379,0.0969,2.2985,0,0,0,OK,8.9,2.3512,0.094,2.251,0,0,0,13000,4200,50,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,12,0.032
L=13000+H=4200+V=50+N=31+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.05,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.0,0.0,0.1669,0.0,1.0961,1.0961,0.057,0.056900000000000006,0.0,0.0,4.4994,4.4994,1827.95,52865.0,0,0.0,2.95,0.9956,0.004399999999999999,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,13000,4200,50,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,31,0.04
L=13000+H=4200+V=53+N=10+dt=0.034,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049387,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.010075,0.000125,0.1205,0.0,1.0961,1.0957750000000002,0.0684,0.058075,0.33,0.000175,4.499175,4.4994,1653.85,32020.8,0,0.0,2.625,0.9946125,0.0053875,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0002,1.0958,0.0002,0,1,0,EXIT_FAIL,999.0,0.0001,1.0959,0.0002,0,1,0,EXIT_FAIL,999.0,0.0,1.0956,0.0001,0,1,0,13000,4200,53,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,10,0.034
L=13000+H=4200+V=48+N=30+dt=0.05,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.04925,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.01605,0.000225,0.2849,0.0,1.0961,1.0942500000000002,0.0729,0.0637,0.26,0.00025,4.4991,4.4994,3076.55,55831.9,0,0.0,5.050000000000001,0.96740425,0.03259575,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0002,1.0939,0.0002,0,1,0,EXIT_FAIL,999.0,0.0003,1.0949,0.0003,0,1,0,EXIT_FAIL,999.0,0.0002,1.0943,0.0003,0,1,0,13000,4200,48,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,30,0.05
L=13000+H=4200+V=53+N=14+dt=0.036,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.05,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.000475,0.0,0.1555,0.0,1.0961,1.096,0.0592,0.057225,0.1,0.0,4.49935,4.4994,1805.875,48831.4,0,0.0,2.875,0.99584575,0.00415425,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0958,0.0,0,1,0,13000,4200,53,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,14,0.036
L=13000+H=4200+V=53+N=19+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049725,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.00375,5e-05,0.1652,0.0,1.0961,1.095875,0.0637,0.057625,0.18,5e-05,4.499275,4.4994,1891.8500000000001,31936.0,0,0.0,3.0749999999999997,0.99398325,0.0060167499999999995,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0957,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,13000,4200,53,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,19,0.04
L=13000+H=4200+V=53+N=25+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049725,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.00375,5e-05,0.1652,0.0,1.0961,1.095875,0.0637,0.057625,0.18,5e-05,4.499275,4.4994,1912.75,61770.0,0,0.0,3.0749999999999997,0.99398325,0.0060167499999999995,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0957,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,13000,4200,53,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,25,0.04
L=13000+H=4200+V=53+N=31+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049725,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.00375,5e-05,0.1652,0.0,1.0961,1.095875,0.0637,0.057625,0.18,5e-05,4.499275,4.4994,1908.075,37315.4,0,0.0,3.0749999999999997,0.99398325,0.0060167499999999995,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0957,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,13000,4200,53,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,31,0.04
L=13000+H=4200+V=53+N=12+dt=0.032,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,0.0,status_not_ok|scenario_failure|race_not_ok,14,4,1,3,1,0,1,15.82625,15,110.66602499999999,1.714425,0.1966,7.0,1.0961,0.370125,0.5673,0.07535,4.54,1.683125,2.0199749999999996,4.4994,2227.025,47173.3,0,0.0,3.5250000000000004,0.9829165,0.0170835,15.82625,EXIT_FAIL,1,EXIT_FAIL,22.8617,1.0399,0.6507,1.0537,0,1,0,OK,8.7583,2.4058,0.0845,2.357,0,0,0,OK,8.8233,2.3721,0.0946,2.2681,0,0,0,13000,4200,53,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,12,0.032
L=13000+H=4200+V=56+N=10+dt=0.034,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049925,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.00275,5e-05,0.1328,0.0,1.0961,1.095675,0.0659,0.058525,0.17,5e-05,4.499325,4.4994,1693.7,58298.2,0,0.0,2.7,0.9956415000000001,0.0043584999999999995,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0001,1.0952,0.0001,0,1,0,EXIT_FAIL,999.0,0.0001,1.0953,0.0001,0,1,0,13000,4200,56,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,10,0.034
L=13000+H=4200+V=50+N=30+dt=0.05,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049175,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.012525000000000001,0.00015,0.2706,0.0,1.0961,1.094675,0.0737,0.061549999999999994,0.4,0.00015,4.49915,4.4994,2867.075,49878.3,0,0.0,4.725,0.9744165,0.025583500000000002,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0003,1.0935,0.0003,0,1,0,EXIT_FAIL,999.0,0.0,1.0959,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0958,0.0,0,1,0,13000,4200,50,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,30,0.05
L=13000+H=4200+V=56+N=14+dt=0.036,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049962,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.0015,2.5e-05,0.1363,0.0,1.0961,1.09595,0.0627,0.05745,0.13,2.5e-05,4.49935,4.4994,1890.125,38428.7,0,0.0,3.025,0.99575,0.00425,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0001,1.0959,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0957,0.0,0,1,0,13000,4200,56,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,14,0.036
L=13000+H=4200+V=56+N=19+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049725,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.00225,5e-05,0.2421,0.0,1.0961,1.095875,0.0625,0.05765,0.15,5e-05,4.499325,4.4994,1887.8,43196.0,0,0.0,3.0749999999999997,0.99318325,0.00681675,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0957,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,13000,4200,56,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,19,0.04
L=13000+H=4200+V=56+N=25+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049725,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.00225,5e-05,0.2421,0.0,1.0961,1.095875,0.0625,0.05765,0.15,5e-05,4.499325,4.4994,1882.1999999999998,57930.1,0,0.0,3.0749999999999997,0.99318325,0.00681675,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0957,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,13000,4200,56,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,25,0.04
L=13000+H=4200+V=56+N=31+dt=0.04,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049725,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.00225,5e-05,0.2421,0.0,1.0961,1.095875,0.0625,0.05765,0.15,5e-05,4.499325,4.4994,1901.8249999999998,52834.8,0,0.0,3.0749999999999997,0.99318325,0.00681675,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0957,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,13000,4200,56,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,31,0.04
L=13000+H=4200+V=53+N=30+dt=0.05,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.049675,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.00735,7.500000000000001e-05,0.2036,0.0,1.0961,1.095,0.0675,0.061125,0.26,0.0001,4.499225,4.4994,3021.0,46152.9,0,0.0,4.975,0.96704575,0.03295425,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0001,1.0947,0.0001,0,1,0,EXIT_FAIL,999.0,0.0,1.0959,0.0,0,1,0,EXIT_FAIL,999.0,0.0001,1.0947,0.0002,0,1,0,13000,4200,53,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,30,0.05
L=13000+H=4600+V=42+N=10+dt=0.034,Phase 2: Primary grid (Q_LAT x Q_HDG x Q_VEL x HORIZON x PRED_DT),my_track,5000.0,5000.0,5000.0,0,2.05,status_not_ok|scenario_failure|race_not_ok|race_progress_low|overall_progress_low|avg_vx_low,12,6,3,3,3,2,1,999.0,0,0.0,0.0,0.1313,0.0,1.0961,1.0960750000000001,0.0578,0.057,0.05,0.0,4.499375,4.4994,1837.05,32877.9,0,0.0,2.975,0.9950875,0.0049125,0.0,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.0961,0.0,0,1,0,EXIT_FAIL,999.0,0.0,1.096,0.0,0,1,0,13000,4600,42,4.59,2.112,2.244,0.0065,0.063,0.17,18.0,24.0,0.1,50,10,0.034
