wall_time_ns,scan_stamp_ns,scan_stamp_to_scan_ms,amcl_particle_count,amcl_processing_ms,amcl_pose_compute_ms,cpu_to_gpu_scan_ms,gpu_to_cpu_particles_ms,gpu_to_cpu_weights_ms,cpu_gpu_transfer_total_ms,cpu_to_gpu_scan_bytes,gpu_to_cpu_particles_bytes,gpu_to_cpu_weights_bytes,amcl_predict_ms,amcl_sensor_model_ms,amcl_normalize_ms,amcl_scan_confidence_ms,amcl_update_weights_total_ms,amcl_cluster_estimate_ms,amcl_resample_ms,amcl_kld_target_ms,amcl_full_compute_ms,amcl_callback_to_pose_publish_ms,amcl_pose_published,amcl_cluster_weight,scan_to_amcl_ms,amcl_to_ekf_ms,scan_to_ekf_ms,ekf_to_drive_ms,drive_to_ackermann_ms,scan_to_ackermann_ms
1781364899835241979,1781364899830439411,0.494,1000,4.569,3.929,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.401,0.346,0.059,0.037,0.485,0.317,0.608,0.383,4.569,4.683,1.000,0.999,4.152,0.105,4.257,0.035,0.012,4.305
1781364899859432205,1781364899850448214,0.194,1000,4.051,3.418,0.028,nan,nan,0.028,1084.000,0.000,0.000,0.396,0.345,0.056,0.036,0.485,0.303,0.600,0.380,4.051,4.173,1.000,0.997,4.325,4.409,8.734,0.039,0.013,8.786
1781364899889563285,1781364899880441401,0.217,1000,4.754,3.464,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.389,0.341,0.053,0.034,0.470,0.386,0.606,0.359,4.102,4.207,1.000,0.995,5.028,3.413,8.441,0.315,0.144,8.900
1781364899909646011,1781364899900443899,0.208,1046,4.754,4.058,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.405,0.348,0.053,0.036,0.480,0.389,0.663,0.418,4.754,4.870,1.000,0.993,4.944,3.683,8.627,0.063,0.298,8.988
1781364899939562267,1781364899930455167,0.430,1000,4.487,3.843,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.386,0.346,0.054,0.033,0.474,0.328,0.610,0.385,4.487,4.599,1.000,0.988,4.814,3.673,8.487,0.104,0.082,8.673
1781364899959510235,1781364899950452546,0.420,1024,4.484,3.788,0.031,nan,nan,0.031,1084.000,0.000,0.000,0.406,0.343,0.062,0.041,0.501,0.525,0.665,0.380,4.484,4.599,1.000,0.969,5.680,2.703,8.383,0.133,0.117,8.633
1781364899989407451,1781364899980457285,0.191,1000,4.358,4.406,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.383,0.415,0.205,0.039,0.702,0.305,0.611,0.383,5.050,5.163,1.000,0.993,4.588,3.814,8.402,0.230,0.123,8.754
1781364900019334011,1781364900010444840,0.194,1057,4.358,3.722,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.394,0.339,0.056,0.037,0.476,0.452,0.603,0.360,4.358,4.466,1.000,0.982,5.274,3.174,8.447,0.190,0.054,8.690
1781364900040254979,1781364900030444842,0.183,1206,5.093,4.435,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.484,0.347,0.056,0.035,0.478,0.421,0.625,0.380,5.093,5.197,1.000,0.946,4.847,3.794,8.642,0.241,0.739,9.622
1781364900070067326,1781364900060469166,0.244,1123,4.633,3.980,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.381,0.347,0.059,0.031,0.479,0.348,0.624,0.398,4.633,4.734,1.000,0.966,5.439,3.476,8.916,0.177,0.255,9.348
1781364900091896748,1781364900080458063,0.235,1299,5.447,4.481,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.511,0.351,0.060,0.036,0.492,0.348,0.645,0.395,5.156,5.281,1.000,0.934,6.046,2.502,8.549,2.481,0.168,11.198
1781364900120290508,1781364900110450257,0.238,1244,5.169,4.713,0.032,nan,nan,0.032,1084.000,0.000,0.000,0.395,0.348,0.057,0.035,0.493,0.359,0.703,0.443,5.447,5.552,1.000,0.930,5.389,4.030,9.420,0.049,0.128,9.597
1781364900139520077,1781364900130450483,0.209,1446,5.169,4.423,0.028,nan,nan,0.028,1084.000,0.000,0.000,0.411,0.343,0.058,0.039,0.492,0.548,0.718,0.448,5.169,5.380,1.000,0.885,5.171,3.431,8.602,0.066,0.188,8.856
1781364900169594291,1781364900160447606,0.192,1123,5.022,4.326,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.382,0.354,0.055,0.031,0.485,0.367,0.669,0.441,5.022,5.113,1.000,0.900,5.099,3.440,8.539,0.234,0.178,8.951
1781364900190008454,1781364900180450232,0.188,1178,4.931,4.292,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.400,0.354,0.055,0.034,0.491,0.343,0.608,0.375,4.931,5.040,1.000,0.896,4.900,3.523,8.423,0.923,0.020,9.366
1781364900219395215,1781364900210446522,0.205,1074,4.764,3.989,0.029,nan,nan,0.029,1084.000,0.000,0.000,0.391,0.355,0.057,0.034,0.498,0.431,0.710,0.378,4.732,4.839,1.000,0.906,5.004,3.483,8.488,0.078,0.173,8.738
1781364900239140134,1781364900230458460,0.197,1129,4.775,3.986,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.407,0.356,0.054,0.038,0.493,0.325,0.716,0.465,4.764,4.874,1.000,0.896,4.990,3.381,8.370,0.076,0.034,8.481
1781364900269427381,1781364900260446527,0.193,1052,4.775,4.162,0.032,nan,nan,0.032,1084.000,0.000,0.000,0.396,0.368,0.274,0.044,0.743,0.347,0.581,0.348,4.775,4.884,1.000,0.874,4.947,3.516,8.464,0.042,0.276,8.782
1781364900289412694,1781364900280446976,0.205,1304,4.767,4.049,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.397,0.351,0.055,0.037,0.492,0.361,0.683,0.413,4.767,4.873,1.000,0.849,5.948,2.719,8.667,0.044,0.046,8.757
1781364900319532926,1781364900310446563,0.199,1222,5.367,4.642,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.388,0.358,0.051,0.033,0.483,0.358,0.690,0.403,5.367,5.561,1.000,0.847,5.379,3.347,8.726,0.138,0.019,8.883
1781364900339336727,1781364900330429348,0.174,1343,5.103,4.398,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.397,0.365,0.064,0.035,0.506,0.349,0.674,0.401,5.103,5.207,1.000,0.833,5.224,3.425,8.649,0.039,0.041,8.729
1781364900371633370,1781364900360443911,0.209,1206,5.170,4.246,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.401,0.355,0.058,0.038,0.500,0.416,0.704,0.423,4.982,5.093,1.000,0.832,5.439,3.045,8.484,2.385,0.106,10.975
1781364900390027129,1781364900380444233,0.185,1370,5.170,4.481,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.395,0.363,0.056,0.035,0.495,0.376,0.656,0.394,5.170,5.320,1.000,0.874,5.873,2.675,8.548,0.068,0.777,9.393
1781364900419999802,1781364900410419467,0.215,1178,5.231,4.521,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.387,0.367,0.072,0.039,0.522,0.369,0.679,0.417,5.231,5.335,1.000,0.892,4.932,3.624,8.556,0.068,0.736,9.360
1781364900439596971,1781364900430449454,0.254,1310,4.798,4.089,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.393,0.356,0.055,0.036,0.492,0.340,0.628,0.378,4.750,4.863,1.000,0.897,4.996,3.517,8.513,0.356,0.020,8.889
1781364900469421863,1781364900460450737,0.202,1310,5.287,4.765,0.022,nan,nan,0.022,1084.000,0.000,0.000,0.391,0.356,0.058,0.035,0.491,0.369,0.031,nan,4.798,4.928,1.000,0.921,5.497,2.969,8.465,0.068,0.230,8.763
1781364900491655430,1781364900480443442,0.192,1425,5.046,4.526,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.387,0.373,0.072,0.111,0.597,0.362,0.727,0.448,5.287,5.393,1.000,0.934,5.344,3.122,8.466,2.496,0.053,11.016
1781364900521614631,1781364900510444117,0.218,1425,5.725,5.014,0.020,nan,nan,0.020,1084.000,0.000,0.000,0.384,0.365,0.052,0.032,0.486,0.376,0.030,nan,5.046,5.171,1.000,0.948,6.017,2.437,8.454,2.356,0.137,10.947
1781364900539886624,1781364900530442615,0.183,1397,5.725,4.946,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.404,0.358,0.058,0.039,0.503,0.368,0.747,0.486,5.725,5.943,1.000,0.926,5.804,2.640,8.444,0.063,0.747,9.255
1781364900569524276,1781364900560445561,0.202,1266,5.336,4.953,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.391,0.359,0.055,0.034,0.490,0.362,0.657,0.410,5.639,5.741,1.000,0.940,5.552,3.031,8.582,0.269,0.021,8.873
1781364900589360495,1781364900580438267,0.182,1414,5.616,4.602,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.394,0.359,0.055,0.035,0.492,0.346,0.704,0.408,5.336,5.444,1.000,0.925,5.846,2.703,8.549,0.071,0.115,8.735
1781364900619340689,1781364900610448222,0.207,1250,5.616,4.857,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.400,0.365,0.057,0.038,0.507,0.424,0.724,0.451,5.616,5.727,1.000,0.926,5.203,3.379,8.582,0.067,0.032,8.681
1781364900639512762,1781364900630430943,0.202,1479,5.754,4.256,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.406,0.357,0.071,0.039,0.516,0.376,0.742,0.465,5.033,5.138,1.000,0.883,5.949,2.762,8.711,0.068,0.095,8.874
1781364900669294003,1781364900660448227,0.256,1392,5.215,5.012,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.387,0.367,0.076,0.038,0.527,0.371,0.711,0.442,5.754,5.857,1.000,0.856,5.405,2.988,8.392,0.068,0.125,8.585
1781364900689449340,1781364900680444452,0.209,1663,5.215,4.430,0.022,nan,nan,0.022,1084.000,0.000,0.000,0.394,0.370,0.074,0.038,0.523,0.448,0.751,0.456,5.215,5.337,1.000,0.794,6.732,1.871,8.603,0.043,0.145,8.791
1781364900719651463,1781364900710460648,0.202,1441,5.866,5.047,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.389,0.358,0.055,0.035,0.492,0.406,0.790,0.512,5.866,5.967,1.000,0.747,5.718,3.171,8.889,0.046,0.050,8.985
1781364900739500802,1781364900730459177,0.210,1734,6.398,4.694,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.400,0.364,0.075,0.042,0.528,0.387,0.783,0.483,5.509,5.619,1.000,0.705,6.926,1.817,8.744,0.041,0.042,8.827
1781364900770015418,1781364900760461996,0.205,1582,6.398,5.488,0.021,nan,nan,0.021,1084.000,0.000,0.000,0.391,0.364,0.058,0.035,0.494,0.410,0.851,0.515,6.398,6.771,1.000,0.676,5.863,2.790,8.653,0.077,0.613,9.343
1781364900791760293,1781364900780452397,0.193,1852,5.567,4.662,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.395,0.356,0.059,0.037,0.498,0.380,0.872,0.541,5.567,5.665,1.000,0.735,6.397,2.981,9.378,1.616,0.115,11.110
1781364900819987422,1781364900810454896,0.216,1701,6.601,5.270,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.387,0.361,0.061,0.036,0.504,0.429,0.840,0.547,6.143,6.255,1.000,0.747,7.514,1.538,9.052,0.116,0.144,9.312
1781364900839417128,1781364900830448050,0.212,1885,6.601,5.480,0.022,nan,nan,0.022,1084.000,0.000,0.000,0.398,0.365,0.056,0.035,0.496,0.395,0.998,0.589,6.601,6.778,1.000,0.737,6.208,2.334,8.542,0.108,0.103,8.752
1781364900869377417,1781364900860462485,0.202,1885,7.336,5.930,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.390,0.362,0.059,0.040,0.506,0.423,0.030,nan,5.963,6.089,1.000,0.755,7.645,0.758,8.402,0.069,0.236,8.707
1781364900889524305,1781364900880452662,0.207,1933,5.571,6.129,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.395,0.358,0.058,0.035,0.497,0.528,1.168,0.706,7.336,7.554,1.000,0.715,5.803,2.750,8.553,0.163,0.144,8.860
1781364900919859201,1781364900907136399,0.580,1933,6.679,5.538,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.388,0.359,0.055,0.034,0.490,0.439,0.031,nan,5.571,5.691,1.000,0.699,6.658,4.710,11.367,0.282,0.488,12.137
1781364900939721437,1781364900929605368,0.489,2008,5.873,5.459,0.040,nan,nan,0.040,1084.000,0.000,0.000,0.414,0.361,0.066,0.042,0.537,0.420,1.189,0.680,6.679,6.812,1.000,0.682,5.980,3.179,9.159,0.288,0.174,9.621
1781364901046673191,1781364901030462788,0.224,2500,9.496,6.797,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.411,0.382,0.053,0.035,0.510,1.144,2.663,0.909,9.496,nan,0.000,0.530,9.338,4.137,13.476,2.389,0.116,15.981
1781364901071994470,1781364901058111876,0.246,2244,8.670,7.103,0.021,nan,nan,0.021,1084.000,0.000,0.000,0.393,0.382,0.052,0.031,0.504,0.518,1.536,0.756,8.670,8.969,1.000,0.701,8.178,2.689,10.867,2.693,0.073,13.632
1781364901089254869,1781364901080458855,0.213,2094,7.856,6.294,0.032,nan,nan,0.032,1084.000,0.000,0.000,0.411,0.448,0.075,0.042,0.621,0.504,1.526,0.773,7.856,7.969,1.000,0.857,6.837,1.585,8.422,0.071,0.086,8.578
1781364901124515954,1781364901110454792,0.265,1707,6.478,5.541,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.385,0.360,0.056,0.036,0.493,0.432,0.907,0.601,6.478,6.593,1.000,0.921,9.283,4.133,13.416,0.277,0.097,13.790
1781364901139631496,1781364901130471338,0.201,1484,6.783,5.940,0.039,nan,nan,0.039,1084.000,0.000,0.000,0.491,0.375,0.155,0.139,0.739,0.403,0.807,0.521,6.783,6.897,1.000,0.930,5.860,2.638,8.498,0.294,0.162,8.954
1781364901169762287,1781364901160473004,0.215,1386,5.615,4.866,0.021,nan,nan,0.021,1084.000,0.000,0.000,0.383,0.371,0.074,0.036,0.522,0.411,0.718,0.455,5.615,5.718,1.000,0.934,7.516,1.123,8.639,0.177,0.252,9.069
1781364901192714252,1781364901180471021,0.245,1419,4.323,5.664,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.400,0.355,0.057,0.037,0.493,0.462,1.499,0.516,7.197,7.438,1.000,0.926,4.781,3.869,8.650,3.221,0.122,11.994
1781364901222861140,1781364901210469167,0.196,1419,4.323,4.292,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.401,0.358,0.057,0.038,0.496,0.367,0.030,nan,4.323,4.448,1.000,0.960,5.627,2.956,8.583,3.586,0.023,12.191
1781364901239953948,1781364901230445200,0.745,1304,4.677,4.624,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.393,0.353,0.058,0.034,0.491,0.382,0.734,0.484,5.392,5.503,1.000,0.939,4.394,3.478,7.873,0.129,0.756,8.758
1781364901269568174,1781364901260453298,0.205,1304,4.677,4.646,0.032,nan,nan,0.032,1084.000,0.000,0.000,0.412,0.362,0.057,0.038,0.513,0.360,0.030,nan,4.677,4.804,1.000,0.954,5.171,3.343,8.515,0.251,0.140,8.905
1781364901289412968,1781364901280462387,0.183,1332,4.654,4.205,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.391,0.350,0.054,0.035,0.482,0.367,0.726,0.454,4.964,5.068,1.000,0.955,4.945,3.489,8.434,0.189,0.139,8.762
1781364901319383529,1781364901310469494,0.205,1332,4.654,4.621,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.516,0.360,0.052,0.035,0.489,0.402,0.032,nan,4.654,4.775,1.000,0.961,5.132,3.263,8.395,0.108,0.201,8.704
1781364901339332648,1781364901330472343,0.207,1354,4.404,4.211,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.399,0.355,0.055,0.035,0.486,0.354,0.708,0.433,4.953,5.059,1.000,0.951,4.656,3.607,8.263,0.177,0.208,8.648
1781364901369336426,1781364901360485177,0.236,1354,6.305,4.371,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.390,0.355,0.060,0.035,0.492,0.363,0.031,nan,4.404,4.532,1.000,0.963,6.638,1.747,8.385,0.162,0.066,8.612
1781364901391974137,1781364901380471866,0.204,1452,4.481,5.568,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.396,0.394,0.071,0.038,0.549,0.356,0.699,0.436,6.305,6.531,1.000,0.957,4.795,3.773,8.568,2.705,0.022,11.295
1781364901421812596,1781364901410448827,0.211,1452,5.607,4.447,0.022,nan,nan,0.022,1084.000,0.000,0.000,0.384,0.354,0.057,0.033,0.487,0.373,0.032,nan,4.481,4.614,1.000,0.971,5.885,2.550,8.435,2.570,0.142,11.147
1781364901439563288,1781364901430485662,0.231,1452,5.607,4.836,0.028,nan,nan,0.028,1084.000,0.000,0.000,0.391,0.355,0.060,0.036,0.502,0.371,0.739,0.464,5.607,5.724,1.000,0.963,5.119,3.296,8.415,0.250,0.178,8.842
1781364901469492023,1781364901460474079,0.231,1452,5.538,4.722,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.394,0.365,0.056,0.036,0.501,0.378,0.029,nan,4.752,4.869,1.000,0.967,5.821,2.572,8.393,0.317,0.072,8.783
1781364901489460087,1781364901480477665,0.226,1474,4.848,4.746,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.390,0.352,0.055,0.034,0.481,0.359,0.761,0.491,5.538,5.643,1.000,0.964,5.109,3.473,8.583,0.041,0.127,8.751
1781364901519591614,1781364901510470690,0.234,1474,4.848,4.810,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.393,0.364,0.052,0.033,0.491,0.383,0.037,nan,4.848,4.973,1.000,0.968,5.851,2.656,8.507,0.244,0.131,8.882
1781364901549962288,1781364901540471108,0.281,1419,5.497,4.896,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.404,0.357,0.055,0.036,0.489,0.370,0.738,0.460,5.663,5.771,1.000,0.972,6.342,2.048,8.390,0.159,0.656,9.205
1781364901569937328,1781364901560476550,0.223,1419,5.497,5.464,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.394,0.358,0.052,0.035,0.487,0.406,0.032,nan,5.497,5.603,1.000,0.955,5.814,2.996,8.810,0.301,0.122,9.233
1781364901589522080,1781364901580469703,0.232,1354,4.450,4.697,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.393,0.360,0.059,0.034,0.496,0.393,0.723,0.461,5.450,5.559,1.000,0.976,4.739,3.697,8.436,0.253,0.126,8.815
1781364901619535234,1781364901610488105,0.230,1354,4.450,4.414,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.399,0.359,0.058,0.039,0.502,0.373,0.034,nan,4.450,4.607,1.000,0.954,6.090,2.349,8.439,0.247,0.126,8.812
1781364901639220150,1781364901630481578,0.211,2019,5.922,5.039,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.396,0.358,0.055,0.034,0.489,0.571,0.851,0.516,5.922,6.027,1.000,0.911,6.070,2.343,8.413,0.067,0.043,8.523
1781364901674496020,1781364901660481708,0.225,2019,8.130,5.795,0.021,nan,nan,0.021,1084.000,0.000,0.000,0.382,0.360,0.053,0.033,0.485,0.438,0.030,nan,5.827,5.938,1.000,0.930,8.366,5.058,13.423,0.240,0.120,13.784
1781364901704394002,1781364901690481902,0.211,2330,8.130,6.340,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.396,0.361,0.056,0.035,0.492,0.446,1.671,0.957,8.130,8.247,1.000,0.918,9.043,4.418,13.461,0.065,0.169,13.696
1781364901722006287,1781364901710484239,0.239,2500,8.515,6.251,0.029,nan,nan,0.029,1084.000,0.000,0.000,0.401,0.381,0.054,0.035,0.517,0.467,2.231,1.478,8.515,8.621,1.000,0.929,7.282,1.278,8.560,2.658,0.059,11.278
1781364901754835847,1781364901740480273,0.200,2500,7.040,7.007,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.388,0.382,0.051,0.034,0.507,0.623,0.032,nan,7.040,7.167,1.000,0.954,9.033,4.811,13.843,0.262,0.046,14.151
1781364901770474675,1781364901760481106,0.230,2500,8.762,7.165,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.392,0.375,0.053,0.036,0.509,0.507,1.565,0.838,8.762,8.864,1.000,0.943,7.640,0.924,8.564,0.272,0.921,9.758
1781364901806664983,1781364901790479636,0.238,2500,9.229,7.386,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.389,0.386,0.055,0.034,0.516,0.503,0.031,nan,7.418,7.537,1.000,0.963,9.478,3.906,13.384,2.413,0.145,15.942
1781364901819465580,1781364901810617819,0.170,2463,9.229,7.583,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.405,0.381,0.053,0.035,0.510,0.505,1.572,0.828,9.229,9.378,1.000,0.966,7.274,1.108,8.382,0.161,0.129,8.672
1781364901854351609,1781364901840465015,0.206,2463,8.938,6.919,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.391,0.389,0.069,0.035,0.537,0.636,0.081,nan,7.002,7.148,1.000,0.973,9.178,4.236,13.414,0.210,0.053,13.677
1781364901869374027,1781364901860473656,0.251,2500,8.938,7.337,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.404,0.381,0.060,0.037,0.519,0.511,1.569,0.798,8.938,9.048,1.000,0.973,6.492,1.902,8.394,0.197,0.055,8.645
1781364901900482651,1781364901890477755,0.202,2500,6.103,6.071,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.389,0.379,0.061,0.037,0.526,0.477,0.030,nan,6.103,6.222,1.000,0.980,8.745,0.058,8.803,0.178,0.816,9.797
1781364901919423569,1781364901910468187,0.206,2479,8.514,6.838,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.391,0.376,0.053,0.035,0.504,0.651,1.640,0.835,8.514,8.788,1.000,0.981,6.866,1.619,8.485,0.076,0.184,8.744
1781364901954396002,1781364901940472253,0.190,2479,6.618,6.584,0.030,nan,nan,0.030,1084.000,0.000,0.000,0.403,0.381,0.055,0.036,0.522,0.539,0.032,nan,6.618,6.743,1.000,0.986,10.398,3.068,13.466,0.214,0.050,13.729
1781364901971495690,1781364901960454078,0.207,2458,10.087,8.257,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.393,0.376,0.056,0.034,0.513,0.577,1.793,0.886,10.087,10.195,1.000,0.986,6.716,1.957,8.673,2.033,0.123,10.830
1781364902001865435,1781364901990469761,0.214,2458,6.181,6.150,0.020,nan,nan,0.020,1084.000,0.000,0.000,0.377,0.376,0.053,0.030,0.497,0.492,0.029,nan,6.181,6.315,1.000,0.991,8.224,0.362,8.587,2.462,0.127,11.176
1781364902019682273,1781364902010460801,0.241,2447,7.941,6.368,0.029,nan,nan,0.029,1084.000,0.000,0.000,0.409,0.375,0.057,0.037,0.521,0.479,1.537,0.778,7.941,8.049,1.000,0.986,6.945,1.514,8.459,0.418,0.098,8.975
1781364902056691910,1781364902040465219,0.237,2447,6.738,6.705,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.481,0.384,0.060,0.036,0.526,0.526,0.032,nan,6.738,6.906,1.000,0.990,9.208,4.225,13.432,2.424,0.127,15.984
1781364902069667458,1781364902060468451,0.307,2500,8.991,7.350,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.399,0.381,0.055,0.034,0.511,0.488,1.605,0.894,8.991,9.094,1.000,0.988,6.882,1.568,8.450,0.143,0.293,8.886
1781364902101169730,1781364902090511334,0.261,2500,6.441,6.410,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.389,0.371,0.058,0.033,0.502,0.495,0.029,nan,6.441,6.564,1.000,0.989,8.942,1.040,9.981,0.324,0.087,10.393
1781364902124570064,1781364902110476742,0.230,2500,9.510,7.161,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.396,0.378,0.053,0.035,0.507,0.530,1.568,0.771,8.763,9.090,1.000,0.983,9.909,3.768,13.677,0.087,0.093,13.858
1781364902149626468,1781364902140485895,0.254,2500,9.510,9.474,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.398,0.373,0.064,0.037,0.521,0.731,0.034,nan,9.510,9.867,1.000,0.985,7.597,0.832,8.429,0.289,0.164,8.882
1781364902174494319,1781364902160495432,0.238,2500,9.380,7.437,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.400,0.371,0.056,0.033,0.501,0.510,0.030,nan,7.469,7.582,1.000,0.968,9.633,4.072,13.705,0.038,0.013,13.756
1781364902199528993,1781364902190484041,0.248,2500,6.736,7.728,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.415,0.375,0.053,0.037,0.511,0.737,1.614,0.764,9.380,9.483,1.000,0.977,6.986,1.716,8.702,0.038,0.052,8.792
1781364902224985061,1781364902210481001,0.239,2500,6.736,6.701,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.400,0.372,0.058,0.036,0.508,0.549,0.033,nan,6.736,6.863,1.000,0.943,10.072,4.035,14.107,0.040,0.113,14.260
1781364902254974758,1781364902240457002,0.236,2500,9.857,9.822,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.393,0.367,0.056,0.033,0.503,0.519,0.032,nan,9.857,9.983,1.000,0.938,8.867,5.080,13.947,0.068,0.261,14.276
1781364902274405679,1781364902260473995,0.212,2500,9.041,7.068,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.408,0.355,0.055,0.039,0.494,0.475,1.563,0.784,8.668,8.779,1.000,0.890,9.437,3.996,13.433,0.162,0.120,13.715
1781364902304472915,1781364902290466956,0.220,2500,9.605,9.006,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.398,0.358,0.057,0.036,0.495,1.076,0.033,nan,9.041,9.182,1.000,0.868,9.828,3.769,13.597,0.034,0.150,13.781
1781364902319524838,1781364902310485133,0.222,2500,9.605,7.608,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.395,0.356,0.057,0.037,0.500,0.582,1.960,1.130,9.605,9.714,1.000,0.832,7.564,0.858,8.422,0.246,0.144,8.812
1781364902354602362,1781364902340472110,0.216,2500,7.345,7.311,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.407,0.359,0.055,0.036,0.494,0.515,0.033,nan,7.345,7.459,1.000,0.860,9.993,3.564,13.558,0.160,0.191,13.909
1781364902374636796,1781364902360481135,0.215,2500,9.597,8.009,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.405,0.369,0.078,0.040,0.530,0.511,1.554,0.762,9.597,9.703,1.000,0.903,9.704,3.905,13.609,0.199,0.128,13.936
1781364902404689152,1781364902390488816,0.183,2500,8.336,9.425,0.022,nan,nan,0.022,1084.000,0.000,0.000,0.385,0.358,0.054,0.033,0.486,0.546,0.070,nan,9.496,9.620,1.000,0.955,9.200,4.531,13.731,0.143,0.139,14.013
1781364902419385924,1781364902410477873,0.169,1928,8.336,6.795,0.033,nan,nan,0.033,1084.000,0.000,0.000,0.392,0.360,0.055,0.036,0.503,0.495,1.506,0.739,8.336,8.441,1.000,0.967,6.218,2.328,8.546,0.087,0.101,8.734
1781364902439464232,1781364902430478289,0.245,1928,6.957,5.673,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.387,0.345,0.051,0.032,0.470,0.422,0.028,nan,5.703,5.825,1.000,0.984,7.177,1.292,8.469,0.067,0.200,8.736
1781364902469483817,1781364902460490163,0.186,1211,6.957,6.136,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.396,0.340,0.054,0.036,0.476,0.413,0.789,0.524,6.957,7.063,1.000,0.993,4.511,3.992,8.503,0.080,0.218,8.801
1781364902490465907,1781364902480495860,0.216,1211,4.293,4.261,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.396,0.360,0.059,0.039,0.505,0.354,0.030,nan,4.293,4.414,1.000,0.994,5.279,3.736,9.016,0.510,0.222,9.748
